"usageKey","scientificName","rank","order","matchType","phylum","kingdom","genus","class","confidence","synonym","status","family","UniqueID","TaxonomicGroup","YearPublished","Kingdom","Phylum","Class","Order","Family","Genus","Species","scientificName1","vernacularName","RLCAsPublished","RLC","RLCEurope","Criteria","IUCNCriteria","Reference","Biome","Biotope1","Biotope2","Cuddliness","Lifespan","Mobility","NutrientLevel","Spine","license","rightsHolder","accessRights","datasetName","locationID","locality","countryCode","occurrencestatus","threadStatus"
9177060,"Allium scorodoprasum L.","SPECIES","Asparagales","EXACT","Tracheophyta","Plantae","Allium","Liliopsida",100,FALSE,"ACCEPTED","Amaryllidaceae","INBO:RL:VAL:PLA:2006:4160","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Liliales","Liliaceae","Allium","scorodoprasum","Allium scorodoprasum L.","Slangenlook","Bedreigd","EN","LC","Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands",,"High","Longlived","Low","Eutrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Endangered (EN)"
2857601,"Allium ursinum L.","SPECIES","Asparagales","EXACT","Tracheophyta","Plantae","Allium","Liliopsida",100,FALSE,"ACCEPTED","Amaryllidaceae","INBO:RL:VAL:PLA:2006:4161","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Liliales","Liliaceae","Allium","ursinum","Allium ursinum L.","Daslook","Momenteel niet bedreigd","LC","LC","Regional",,"VanLanduyt_etal_2006","Terrestrial","Woodlands",,"High","Longlived","Low","Eutrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
7792960,"Allium vineale L.","SPECIES","Asparagales","EXACT","Tracheophyta","Plantae","Allium","Liliopsida",100,FALSE,"ACCEPTED","Amaryllidaceae","INBO:RL:VAL:PLA:2006:4162","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Liliales","Liliaceae","Allium","vineale","Allium vineale L.","Kraailook","Momenteel niet bedreigd","LC","LC","Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands","Shrubs","High","Longlived","Low","Eutrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2876213,"Alnus glutinosa (L.) Gaertn.","SPECIES","Fagales","EXACT","Tracheophyta","Plantae","Alnus","Magnoliopsida",100,FALSE,"ACCEPTED","Betulaceae","INBO:RL:VAL:PLA:2006:4163","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Fagales","Betulaceae","Alnus","glutinosa","Alnus glutinosa (L.) Gaertn.","Zwarte els","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Woodlands",,"High","Longlived","High","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
5290083,"Alopecurus aequalis Sobol.","SPECIES","Poales","EXACT","Tracheophyta","Plantae","Alopecurus","Liliopsida",100,FALSE,"ACCEPTED","Poaceae","INBO:RL:VAL:PLA:2006:4164","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Poales","Poaceae","Alopecurus","aequalis","Alopecurus aequalis Sobol.","Rosse vossenstaart","Momenteel niet bedreigd","LC","LC","Regional",,"VanLanduyt_etal_2006","Terrestrial","Agriculture","Marshes","High","Shortlived","High","Eutrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
5672393,"Alopecurus bulbosus Gouan","SPECIES","Poales","EXACT","Tracheophyta","Plantae","Alopecurus","Liliopsida",100,FALSE,"ACCEPTED","Poaceae","INBO:RL:VAL:PLA:2006:4165","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Poales","Poaceae","Alopecurus","bulbosus","Alopecurus bulbosus Gouan","Knolvossenstaart","Verdwenen uit Vlaanderen en het Brussels Gewest","RE",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","SaltMarshes",,"High","Longlived","High","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Verdwenen uit Vlaanderen en het Brussels Gewest"
5290090,"Alopecurus geniculatus L.","SPECIES","Poales","EXACT","Tracheophyta","Plantae","Alopecurus","Liliopsida",100,FALSE,"ACCEPTED","Poaceae","INBO:RL:VAL:PLA:2006:4166","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Poales","Poaceae","Alopecurus","geniculatus","Alopecurus geniculatus L.","Geknikte vossenstaart","Momenteel niet bedreigd","LC","LC","Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands",,"High","Longlived","High","Eutrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
5290097,"Alopecurus myosuroides Huds.","SPECIES","Poales","EXACT","Tracheophyta","Plantae","Alopecurus","Liliopsida",100,FALSE,"ACCEPTED","Poaceae","INBO:RL:VAL:PLA:2006:4167","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Poales","Poaceae","Alopecurus","myosuroides","Alopecurus myosuroides Huds.","Duist","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Agriculture",,"High","Shortlived","High","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
5290081,"Alopecurus pratensis L.","SPECIES","Poales","EXACT","Tracheophyta","Plantae","Alopecurus","Liliopsida",100,FALSE,"ACCEPTED","Poaceae","INBO:RL:VAL:PLA:2006:4168","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Poales","Poaceae","Alopecurus","pratensis","Alopecurus pratensis L.","Grote vossenstaart","Momenteel niet bedreigd","LC","LC","Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands",,"High","Longlived","High","Eutrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
3152520,"Althaea officinalis L.","SPECIES","Malvales","EXACT","Tracheophyta","Plantae","Althaea","Magnoliopsida",100,FALSE,"ACCEPTED","Malvaceae","INBO:RL:VAL:PLA:2006:4169","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Malvales","Malvaceae","Althaea","officinalis","Althaea officinalis L.","Heemst","Zeldzaam","NT",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","SaltMarshes",,"High","Longlived","High","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
3044855,"Alyssum alyssoides (L.) L.","SPECIES","Brassicales","EXACT","Tracheophyta","Plantae","Alyssum","Magnoliopsida",100,FALSE,"ACCEPTED","Brassicaceae","INBO:RL:VAL:PLA:2006:4170","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Capparales","Brassicaceae","Alyssum","alyssoides","Alyssum alyssoides (L.) L.","Bleek schildzaad","Verdwenen uit Vlaanderen en het Brussels Gewest","RE",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Dunes",,"High","Shortlived","Low","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Verdwenen uit Vlaanderen en het Brussels Gewest"
8911082,"Amaranthus blitum L.","SPECIES","Caryophyllales","EXACT","Tracheophyta","Plantae","Amaranthus","Magnoliopsida",100,FALSE,"ACCEPTED","Amaranthaceae","INBO:RL:VAL:PLA:2006:4171","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Caryophyllales","Amaranthaceae","Amaranthus","blitum","Amaranthus blitum L.","Kleine majer","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Anthropogenic","Agriculture","High","Shortlived","High","Eutrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
5289845,"Ammophila arenaria (L.) Link","SPECIES","Poales","EXACT","Tracheophyta","Plantae","Ammophila","Liliopsida",100,FALSE,"ACCEPTED","Poaceae","INBO:RL:VAL:PLA:2006:4172","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Poales","Poaceae","Ammophila","arenaria","Ammophila arenaria (L.) Link","Helm","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Dunes",,"High","Longlived","High","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2808330,"Anacamptis pyramidalis (L.) Rich.","SPECIES","Asparagales","EXACT","Tracheophyta","Plantae","Anacamptis","Liliopsida",100,FALSE,"ACCEPTED","Orchidaceae","INBO:RL:VAL:PLA:2006:4173","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Orchidales","Orchidaceae","Anacamptis","pyramidalis","Anacamptis pyramidalis (L.) L.C.M. Rich.","Hondskruid","Zeldzaam","NT","LC","Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands",,"High","Longlived","High","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
3169305,"Anagallis arvensis L.","SPECIES","Ericales","EXACT","Tracheophyta","Plantae","Lysimachia","Magnoliopsida",100,TRUE,"SYNONYM","Primulaceae","INBO:RL:VAL:PLA:2006:4174","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Primulales","Primulaceae","Anagallis","arvensis ssp. arvensis","Anagallis arvensis L.","Rood en blauw guichelheil","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Agriculture","Anthropogenic","High","Shortlived","Low","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
3169304,"Anagallis tenella (L.) L.","SPECIES","Ericales","EXACT","Tracheophyta","Plantae","Lysimachia","Magnoliopsida",100,TRUE,"SYNONYM","Primulaceae","INBO:RL:VAL:PLA:2006:4175","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Primulales","Primulaceae","Anagallis","tenella","Anagallis tenella (L.) L.","Teer guichelheil","Zeldzaam","NT",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Marshes",,"High","Longlived","Low","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
7982157,"Anchusa arvensis (L.) M.Bieb.","SPECIES","Boraginales","EXACT","Tracheophyta","Plantae","Lycopsis","Magnoliopsida",100,TRUE,"SYNONYM","Boraginaceae","INBO:RL:VAL:PLA:2006:4176","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Lamiales","Boraginaceae","Anchusa","arvensis","Anchusa arvensis (L.) Bieb.","Kromhals","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Agriculture","Dunes","High","Shortlived","Low","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
5333413,"Andromeda polifolia L.","SPECIES","Ericales","EXACT","Tracheophyta","Plantae","Andromeda","Magnoliopsida",100,FALSE,"ACCEPTED","Ericaceae","INBO:RL:VAL:PLA:2006:4177","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Ericales","Ericaceae","Andromeda","polifolia","Andromeda polifolia L.","Lavendelhei","Bedreigd","EN",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Heathlands",,"High","Longlived","High","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Endangered (EN)"
3033263,"Anemone nemorosa L.","SPECIES","Ranunculales","EXACT","Tracheophyta","Plantae","Anemone","Magnoliopsida",100,FALSE,"ACCEPTED","Ranunculaceae","INBO:RL:VAL:PLA:2006:4178","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Ranunculales","Ranunculaceae","Anemone","nemorosa","Anemone nemorosa L.","Bosanemoon","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Woodlands",,"High","Longlived","Low","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
3033266,"Anemone ranunculoides L.","SPECIES","Ranunculales","EXACT","Tracheophyta","Plantae","Anemone","Magnoliopsida",100,FALSE,"ACCEPTED","Ranunculaceae","INBO:RL:VAL:PLA:2006:4179","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Ranunculales","Ranunculaceae","Anemone","ranunculoides","Anemone ranunculoides L.","Gele anemoon","Bedreigd","EN",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Woodlands",,"High","Longlived","Low","Eutrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Endangered (EN)"
5371818,"Angelica sylvestris L.","SPECIES","Apiales","EXACT","Tracheophyta","Plantae","Angelica","Magnoliopsida",100,FALSE,"ACCEPTED","Apiaceae","INBO:RL:VAL:PLA:2006:4180","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Apiales","Apiaceae","Angelica","sylvestris","Angelica sylvestris L.","Gewone engelwortel","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Eurytopic",,"High","Longlived","Low","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
5385604,"Antennaria dioica Gaertn.","SPECIES","Asterales","EXACT","Tracheophyta","Plantae","Antennaria","Magnoliopsida",100,FALSE,"ACCEPTED","Asteraceae","INBO:RL:VAL:PLA:2006:4181","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Asterales","Asteraceae","Antennaria","dioica","Antennaria dioica (L.) Gaertn.","Rozenkransje","Verdwenen uit Vlaanderen en het Brussels Gewest","RE",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands",,"High","Longlived","High","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Verdwenen uit Vlaanderen en het Brussels Gewest"
3102781,"Anthemis arvensis L.","SPECIES","Asterales","EXACT","Tracheophyta","Plantae","Anthemis","Magnoliopsida",100,FALSE,"ACCEPTED","Asteraceae","INBO:RL:VAL:PLA:2006:4182","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Asterales","Asteraceae","Anthemis","arvensis","Anthemis arvensis L.","Valse kamille","Kwetsbaar","VU",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Agriculture",,"High","Shortlived","Low","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Vulnerable (VU)"
8035698,"Anthemis cotula L.","SPECIES","Asterales","EXACT","Tracheophyta","Plantae","Anthemis","Magnoliopsida",100,FALSE,"ACCEPTED","Asteraceae","INBO:RL:VAL:PLA:2006:4183","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Asterales","Asteraceae","Anthemis","cotula","Anthemis cotula L.","Stinkende kamille","Zeldzaam","NT",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Agriculture",,"High","Shortlived","Low","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
3102756,"Anthemis tinctoria L.","SPECIES","Asterales","EXACT","Tracheophyta","Plantae","Cota","Magnoliopsida",100,TRUE,"SYNONYM","Asteraceae","INBO:RL:VAL:PLA:2006:4184","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Asterales","Asteraceae","Anthemis","tinctoria","Anthemis tinctoria L.","Gele kamille","Zeldzaam","NT",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Agriculture",,"High","Longlived","Low","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
2705975,"Anthoxanthum odoratum L.","SPECIES","Poales","EXACT","Tracheophyta","Plantae","Anthoxanthum","Liliopsida",100,FALSE,"ACCEPTED","Poaceae","INBO:RL:VAL:PLA:2006:4185","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Poales","Poaceae","Anthoxanthum","odoratum","Anthoxanthum odoratum L.","Gewoon reukgras","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands",,"High","Longlived","High","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
5371743,"Anthriscus caucalis M.Bieb.","SPECIES","Apiales","EXACT","Tracheophyta","Plantae","Anthriscus","Magnoliopsida",100,FALSE,"ACCEPTED","Apiaceae","INBO:RL:VAL:PLA:2006:4186","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Apiales","Apiaceae","Anthriscus","caucalis","Anthriscus caucalis Bieb.","Fijne kervel","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Shrubs",,"High","Shortlived","Low","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
5371742,"Anthriscus sylvestris (L.) Hoffm.","SPECIES","Apiales","EXACT","Tracheophyta","Plantae","Anthriscus","Magnoliopsida",100,FALSE,"ACCEPTED","Apiaceae","INBO:RL:VAL:PLA:2006:4187","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Apiales","Apiaceae","Anthriscus","sylvestris","Anthriscus sylvestris (L.) Hoffmann","Fluitenkruid","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Shrubs","Woodlands","High","Longlived","Low","Eutrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
5352367,"Anthyllis vulneraria L.","SPECIES","Fabales","EXACT","Tracheophyta","Plantae","Anthyllis","Magnoliopsida",100,FALSE,"ACCEPTED","Fabaceae","INBO:RL:VAL:PLA:2006:4188","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Fabales","Fabaceae","Anthyllis","vulneraria","Anthyllis vulneraria L.","Wondklaver","Kwetsbaar","VU",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands",,"High","Longlived","Low","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Vulnerable (VU)"
